UUID        = 580c007b-2513-44e2-b0e3-073272ff6917
ScanDate    = 20180913_092406
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 64
NumVolumes  = 300
NumEchoes   = 3

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   282      63         13750639         13750647     1
   282      15         13750648         13750656     2
   282      31         13750648         13750656     2
   282      47         13750648         13750656     2
   282      63         13750648         13750656     2
   282       6         13750666         13750674     0
   282      22         13750666         13750674     0
   282      38         13750666         13750674     0
   282      54         13750666         13750674     0
   282       6         13750675         13750683     1
   282      22         13750675         13750683     1
   282      38         13750675         13750683     1
   282      54         13750675         13750683     1
   282       6         13750684         13750692     2
   282      22         13750684         13750692     2
   282      38         13750684         13750692     2
   282      54         13750684         13750692     2
   282      13         13750702         13750710     0
   282      29         13750702         13750710     0
   282      45         13750702         13750710     0
   282      61         13750702         13750710     0
   282      13         13750711         13750719     1
   282      29         13750711         13750719     1
   282      45         13750711         13750719     1
   282      61         13750711         13750719     1
   282      13         13750720         13750728     2
   282      29         13750720         13750728     2
   282      45         13750720         13750728     2
   282      61         13750720         13750728     2
   282       4         13750738         13750746     0
   282      20         13750738         13750746     0
   282      36         13750738         13750746     0
   282      52         13750738         13750746     0
   282       4         13750747         13750755     1
   282      20         13750747         13750755     1
   282      36         13750747         13750755     1
   282      52         13750747         13750755     1
   282       4         13750756         13750764     2
   282      20         13750756         13750764     2
   282      36         13750756         13750764     2
   282      52         13750756         13750764     2
   282      11         13750774         13750783     0
   282      27         13750774         13750783     0
   282      43         13750774         13750783     0
   282      59         13750774         13750783     0
   282      11         13750783         13750791     1
   282      27         13750783         13750791     1
   282      43         13750783         13750791     1
   282      59         13750783         13750791     1
   282      11         13750792         13750800     2
   282      27         13750792         13750800     2
   282      43         13750792         13750800     2
   282      59         13750792         13750800     2
   282       2         13750810         13750819     0
   282      18         13750810         13750819     0
   282      34         13750810         13750819     0
   282      50         13750810         13750819     0
   282       2         13750819         13750827     1
   282      18         13750819         13750827     1
   282      34         13750819         13750827     1
   282      50         13750819         13750827     1
   282       2         13750828         13750836     2
   282      18         13750828         13750836     2
   282      34         13750828         13750836     2
   282      50         13750828         13750836     2
   282       9         13750847         13750855     0
   282      25         13750847         13750855     0
   282      41         13750847         13750855     0
   282      57         13750847         13750855     0
   282       9         13750855         13750863     1
   282      25         13750855         13750863     1
   282      41         13750855         13750863     1
   282      57         13750855         13750863     1
   282       9         13750864         13750872     2
   282      25         13750864         13750872     2
   282      41         13750864         13750872     2
   282      57         13750864         13750872     2
   283       0         13750891         13750899     0
   283      16         13750891         13750899     0
   283      32         13750891         13750899     0
   283      48         13750891         13750899     0
   283       0         13750899         13750908     1
   283      16         13750899         13750908     1
   283      32         13750899         13750908     1
   283      48         13750899         13750908     1
   283       0         13750908         13750916     2
   283      16         13750908         13750916     2
   283      32         13750908         13750916     2
   283      48         13750908         13750916     2
   283       7         13750927         13750935     0
   283      23         13750927         13750935     0
   283      39         13750927         13750935     0
   283      55         13750927         13750935     0
   283       7         13750936         13750944     1
   283      23         13750936         13750944     1
   283      39         13750936         13750944     1
   283      55         13750936         13750944     1
   283       7         13750944         13750952     2
   283      23         13750944         13750952     2
   283      39         13750944         13750952     2
   283      55         13750944         13750952     2
   283      14         13750963         13750971     0
   283      30         13750963         13750971     0
   283      46         13750963         13750971     0
   283      62         13750963         13750971     0
   283      14         13750972         13750980     1
   283      30         13750972         13750980     1
   283      46         13750972         13750980     1
   283      62         13750972         13750980     1
   283      14         13750980         13750989     2
   283      30         13750980         13750989     2
   283      46         13750980         13750989     2
   283      62         13750980         13750989     2
   283       5         13750999         13751007     0
   283      21         13750999         13751007     0
   283      37         13750999         13751007     0
   283      53         13750999         13751007     0
   283       5         13751008         13751016     1
   283      21         13751008         13751016     1
   283      37         13751008         13751016     1
   283      53         13751008         13751016     1
   283       5         13751016         13751025     2
   283      21         13751016         13751025     2
   283      37         13751016         13751025     2
   283      53         13751016         13751025     2
   283      12         13751035         13751043     0
   283      28         13751035         13751043     0
   283      44         13751035         13751043     0
   283      60         13751035         13751043     0
   283      12         13751044         13751052     1
   283      28         13751044         13751052     1
   283      44         13751044         13751052     1
   283      60         13751044         13751052     1
   283      12         13751053         13751061     2
   283      28         13751053         13751061     2
   283      44         13751053         13751061     2
   283      60         13751053         13751061     2
   283       3         13751071         13751079     0
   283      19         13751071         13751079     0
   283      35         13751071         13751079     0
   283      51         13751071         13751079     0
   283       3         13751080         13751088     1
   283      19         13751080         13751088     1
   283      35         13751080         13751088     1
   283      51         13751080         13751088     1
   283       3         13751089         13751097     2
   283      19         13751089         13751097     2
   283      35         13751089         13751097     2
   283      51         13751089         13751097     2
   283      10         13751107         13751115     0
   283      26         13751107         13751115     0
   283      42         13751107         13751115     0
   283      58         13751107         13751115     0
   283      10         13751116         13751124     1
   283      26         13751116         13751124     1
   283      42         13751116         13751124     1
   283      58         13751116         13751124     1
   283      10         13751125         13751133     2
   283      26         13751125         13751133     2
   283      42         13751125         13751133     2
   283      58         13751125         13751133     2
   283       1         13751143         13751151     0
   283      17         13751143         13751151     0
   283      33         13751143         13751151     0
   283      49         13751143         13751151     0
   283       1         13751152         13751160     1
   283      17         13751152         13751160     1
   283      33         13751152         13751160     1
   283      49         13751152         13751160     1
   283       1         13751161         13751169     2
   283      17         13751161         13751169     2
   283      33         13751161         13751169     2
   283      49         13751161         13751169     2
   283       8         13751179         13751187     0
   283      24         13751179         13751187     0
   283      40         13751179         13751187     0
   283      56         13751179         13751187     0
   283       8         13751188         13751196     1
   283      24         13751188         13751196     1
   283      40         13751188         13751196     1
   283      56         13751188         13751196     1
   283       8         13751197         13751205     2
   283      24         13751197         13751205     2
   283      40         13751197         13751205     2
   283      56         13751197         13751205     2
   283      15         13751215         13751223     0
   283      31         13751215         13751223     0
   283      47         13751215         13751223     0
   283      63         13751215         13751223     0
   283      15         13751224         13751232     1
   283      31         13751224         13751232     1
   283      47         13751224         13751232     1
   283      63         13751224         13751232     1
   283      15         13751233         13751241     2
   283      31         13751233         13751241     2
   283      47         13751233         13751241     2
   283      63         13751233         13751241     2
   283       6         13751251         13751259     0
   283      22         13751251         13751259     0
   283      38         13751251         13751259     0
   283      54         13751251         13751259     0
   283       6         13751260         13751268     1
   283      22         13751260         13751268     1
   283      38         13751260         13751268     1
   283      54         13751260         13751268     1
   283       6         13751269         13751277     2
   283      22         13751269         13751277     2
   283      38         13751269         13751277     2
   283      54         13751269         13751277     2
   283      13         13751287         13751295     0
   283      29         13751287         13751295     0
   283      45         13751287         13751295     0
   283      61         13751287         13751295     0
   283      13         13751296         13751304     1
   283      29         13751296         13751304     1
   283      45         13751296         13751304     1
   283      61         13751296         13751304     1
   283      13         13751305         13751313     2
   283      29         13751305         13751313     2
   283      45         13751305         13751313     2
   283      61         13751305         13751313     2
   283       4         13751323         13751331     0
   283      20         13751323         13751331     0
   283      36         13751323         13751331     0
   283      52         13751323         13751331     0
   283       4         13751332         13751340     1
   283      20         13751332         13751340     1
   283      36         13751332         13751340     1
   283      52         13751332         13751340     1
   283       4         13751341         13751349     2
   283      20         13751341         13751349     2
   283      36         13751341         13751349     2
   283      52         13751341         13751349     2
   283      11         13751359         13751367     0
   283      27         13751359         13751367     0
   283      43         13751359         13751367     0
   283      59         13751359         13751367     0
   283      11         13751368         13751376     1
   283      27         13751368         13751376     1
   283      43         13751368         13751376     1
   283      59         13751368         13751376     1
   283      11         13751377         13751385     2
   283      27         13751377         13751385     2
   283      43         13751377         13751385     2
   283      59         13751377         13751385     2
   283       2         13751395         13751403     0
   283      18         13751395         13751403     0
   283      34         13751395         13751403     0
   283      50         13751395         13751403     0
   283       2         13751404         13751412     1
   283      18         13751404         13751412     1
   283      34         13751404         13751412     1
   283      50         13751404         13751412     1
   283       2         13751413         13751421     2
   283      18         13751413         13751421     2
   283      34         13751413         13751421     2
   283      50         13751413         13751421     2
   283       9         13751431         13751439     0
   283      25         13751431         13751439     0
   283      41         13751431         13751439     0
   283      57         13751431         13751439     0
   283       9         13751440         13751448     1
   283      25         13751440         13751448     1
   283      41         13751440         13751448     1
   283      57         13751440         13751448     1
   283       9         13751449         13751457     2
   283      25         13751449         13751457     2
   283      41         13751449         13751457     2
   283      57         13751449         13751457     2
   284       0         13751475         13751484     0
   284      16         13751475         13751484     0
   284      32         13751475         13751484     0
   284      48         13751475         13751484     0
   284       0         13751484         13751492     1
   284      16         13751484         13751492     1
   284      32         13751484         13751492     1
   284      48         13751484         13751492     1
   284       0         13751493         13751501     2
   284      16         13751493         13751501     2
   284      32         13751493         13751501     2
   284      48         13751493         13751501     2
   284       7         13751511         13751520     0
   284      23         13751511         13751520     0
   284      39         13751511         13751520     0
   284      55         13751511         13751520     0
   284       7         13751520         13751528     1
   284      23         13751520         13751528     1
   284      39         13751520         13751528     1
   284      55         13751520         13751528     1
   284       7         13751529         13751537     2
   284      23         13751529         13751537     2
   284      39         13751529         13751537     2
   284      55         13751529         13751537     2
   284      14         13751547         13751556     0
   284      30         13751547         13751556     0
   284      46         13751547         13751556     0
   284      62         13751547         13751556     0
   284      14         13751556         13751564     1
   284      30         13751556         13751564     1
   284      46         13751556         13751564     1
   284      62         13751556         13751564     1
   284      14         13751565         13751573     2
   284      30         13751565         13751573     2
   284      46         13751565         13751573     2
   284      62         13751565         13751573     2
   284       5         13751584         13751592     0
   284      21         13751584         13751592     0
   284      37         13751584         13751592     0
   284      53         13751584         13751592     0
   284       5         13751592         13751601     1
   284      21         13751592         13751601     1
   284      37         13751592         13751601     1
   284      53         13751592         13751601     1
   284       5         13751601         13751609     2
   284      21         13751601         13751609     2
   284      37         13751601         13751609     2
   284      53         13751601         13751609     2
   284      12         13751620         13751628     0
   284      28         13751620         13751628     0
   284      44         13751620         13751628     0
   284      60         13751620         13751628     0
   284      12         13751628         13751637     1
   284      28         13751628         13751637     1
   284      44         13751628         13751637     1
   284      60         13751628         13751637     1
   284      12         13751637         13751645     2
   284      28         13751637         13751645     2
   284      44         13751637         13751645     2
   284      60         13751637         13751645     2
   284       3         13751656         13751664     0
   284      19         13751656         13751664     0
   284      35         13751656         13751664     0
   284      51         13751656         13751664     0
   284       3         13751664         13751673     1
   284      19         13751664         13751673     1
   284      35         13751664         13751673     1
   284      51         13751664         13751673     1
   284       3         13751673         13751681     2
   284      19         13751673         13751681     2
   284      35         13751673         13751681     2
   284      51         13751673         13751681     2
   284      10         13751692         13751700     0
   284      26         13751692         13751700     0
   284      42         13751692         13751700     0
   284      58         13751692         13751700     0
   284      10         13751701         13751709     1
   284      26         13751701         13751709     1
   284      42         13751701         13751709     1
   284      58         13751701         13751709     1
   284      10         13751709         13751718     2
   284      26         13751709         13751718     2
   284      42         13751709         13751718     2
   284      58         13751709         13751718     2
   284       1         13751728         13751736     0
   284      17         13751728         13751736     0
   284      33         13751728         13751736     0
   284      49         13751728         13751736     0
   284       1         13751737         13751745     1
   284      17         13751737         13751745     1
   284      33         13751737         13751745     1
   284      49         13751737         13751745     1
   284       1         13751745         13751754     2
   284      17         13751745         13751754     2
   284      33         13751745         13751754     2
   284      49         13751745         13751754     2
   284       8         13751764         13751772     0
   284      24         13751764         13751772     0
   284      40         13751764         13751772     0
   284      56         13751764         13751772     0
   284       8         13751773         13751781     1
   284      24         13751773         13751781     1
   284      40         13751773         13751781     1
   284      56         13751773         13751781     1
   284       8         13751781         13751790     2
   284      24         13751781         13751790     2
   284      40         13751781         13751790     2
   284      56         13751781         13751790     2
   284      15         13751800         13751808     0
   284      31         13751800         13751808     0
   284      47         13751800         13751808     0
   284      63         13751800         13751808     0
   284      15         13751809         13751817     1
   284      31         13751809         13751817     1
   284      47         13751809         13751817     1
   284      63         13751809         13751817     1
   284      15         13751818         13751826     2
   284      31         13751818         13751826     2
   284      47         13751818         13751826     2
   284      63         13751818         13751826     2
   284       6         13751836         13751844     0
   284      22         13751836         13751844     0
   284      38         13751836         13751844     0
   284      54         13751836         13751844     0
   284       6         13751845         13751853     1
   284      22         13751845         13751853     1
   284      38         13751845         13751853     1
   284      54         13751845         13751853     1
   284       6         13751854         13751862     2
   284      22         13751854         13751862     2
   284      38         13751854         13751862     2
   284      54         13751854         13751862     2
   284      13         13751872         13751880     0
   284      29         13751872         13751880     0
   284      45         13751872         13751880     0
   284      61         13751872         13751880     0
   284      13         13751881         13751889     1
   284      29         13751881         13751889     1
   284      45         13751881         13751889     1
   284      61         13751881         13751889     1
   284      13         13751890         13751898     2
   284      29         13751890         13751898     2
   284      45         13751890         13751898     2
   284      61         13751890         13751898     2
   284       4         13751908         13751916     0
   284      20         13751908         13751916     0
   284      36         13751908         13751916     0
   284      52         13751908         13751916     0
   284       4         13751917         13751925     1
   284      20         13751917         13751925     1
   284      36         13751917         13751925     1
   284      52         13751917         13751925     1
   284       4         13751926         13751934     2
   284      20         13751926         13751934     2
   284      36         13751926         13751934     2
   284      52         13751926         13751934     2
   284      11         13751944         13751952     0
   284      27         13751944         13751952     0
   284      43         13751944         13751952     0
   284      59         13751944         13751952     0
   284      11         13751953         13751961     1
   284      27         13751953         13751961     1
   284      43         13751953         13751961     1
   284      59         13751953         13751961     1
   284      11         13751962         13751970     2
   284      27         13751962         13751970     2
   284      43         13751962         13751970     2
   284      59         13751962         13751970     2
   284       2         13751980         13751988     0
   284      18         13751980         13751988     0
   284      34         13751980         13751988     0
   284      50         13751980         13751988     0
   284       2         13751989         13751997     1
   284      18         13751989         13751997     1
   284      34         13751989         13751997     1
   284      50         13751989         13751997     1
   284       2         13751998         13752006     2
   284      18         13751998         13752006     2
   284      34         13751998         13752006     2
   284      50         13751998         13752006     2
   284       9         13752016         13752024     0
   284      25         13752016         13752024     0
   284      41         13752016         13752024     0
   284      57         13752016         13752024     0
   284       9         13752025         13752033     1
   284      25         13752025         13752033     1
   284      41         13752025         13752033     1
   284      57         13752025         13752033     1
   284       9         13752034         13752042     2
   284      25         13752034         13752042     2
   284      41         13752034         13752042     2
   284      57         13752034         13752042     2
   285       0         13752060         13752068     0
   285      16         13752060         13752068     0
   285      32         13752060         13752068     0
   285      48         13752060         13752068     0
   285       0         13752069         13752077     1
   285      16         13752069         13752077     1
   285      32         13752069         13752077     1
   285      48         13752069         13752077     1
   285       0         13752078         13752086     2
   285      16         13752078         13752086     2
   285      32         13752078         13752086     2
   285      48         13752078         13752086     2
   285       7         13752096         13752104     0
   285      23         13752096         13752104     0
   285      39         13752096         13752104     0
   285      55         13752096         13752104     0
   285       7         13752105         13752113     1
   285      23         13752105         13752113     1
   285      39         13752105         13752113     1
   285      55         13752105         13752113     1
   285       7         13752114         13752122     2
   285      23         13752114         13752122     2
   285      39         13752114         13752122     2
   285      55         13752114         13752122     2
   285      14         13752132         13752140     0
   285      30         13752132         13752140     0
   285      46         13752132         13752140     0
   285      62         13752132         13752140     0
   285      14         13752141         13752149     1
   285      30         13752141         13752149     1
   285      46         13752141         13752149     1
   285      62         13752141         13752149     1
   285      14         13752150         13752158     2
   285      30         13752150         13752158     2
   285      46         13752150         13752158     2
   285      62         13752150         13752158     2
   285       5         13752168         13752176     0
   285      21         13752168         13752176     0
   285      37         13752168         13752176     0
   285      53         13752168         13752176     0
   285       5         13752177         13752185     1
   285      21         13752177         13752185     1
   285      37         13752177         13752185     1
   285      53         13752177         13752185     1
   285       5         13752186         13752194     2
   285      21         13752186         13752194     2
   285      37         13752186         13752194     2
   285      53         13752186         13752194     2
   285      12         13752204         13752213     0
   285      28         13752204         13752213     0
   285      44         13752204         13752213     0
   285      60         13752204         13752213     0
   285      12         13752213         13752221     1
   285      28         13752213         13752221     1
   285      44         13752213         13752221     1
   285      60         13752213         13752221     1
   285      12         13752222         13752230     2
   285      28         13752222         13752230     2
   285      44         13752222         13752230     2
   285      60         13752222         13752230     2
   285       3         13752240         13752249     0
   285      19         13752240         13752249     0
   285      35         13752240         13752249     0
   285      51         13752240         13752249     0
   285       3         13752249         13752257     1
   285      19         13752249         13752257     1
   285      35         13752249         13752257     1
   285      51         13752249         13752257     1
   285       3         13752258         13752266     2
   285      19         13752258         13752266     2
   285      35         13752258         13752266     2
   285      51         13752258         13752266     2
   285      10         13752276         13752285     0
   285      26         13752276         13752285     0
   285      42         13752276         13752285     0
   285      58         13752276         13752285     0
   285      10         13752285         13752293     1
   285      26         13752285         13752293     1
   285      42         13752285         13752293     1
   285      58         13752285         13752293     1
   285      10         13752294         13752302     2
   285      26         13752294         13752302     2
   285      42         13752294         13752302     2
   285      58         13752294         13752302     2
   285       1         13752313         13752321     0
   285      17         13752313         13752321     0
   285      33         13752313         13752321     0
   285      49         13752313         13752321     0
   285       1         13752321         13752330     1
   285      17         13752321         13752330     1
   285      33         13752321         13752330     1
   285      49         13752321         13752330     1
   285       1         13752330         13752338     2
   285      17         13752330         13752338     2
   285      33         13752330         13752338     2
   285      49         13752330         13752338     2
   285       8         13752349         13752357     0
   285      24         13752349         13752357     0
   285      40         13752349         13752357     0
   285      56         13752349         13752357     0
   285       8         13752357         13752366     1
   285      24         13752357         13752366     1
   285      40         13752357         13752366     1
   285      56         13752357         13752366     1
   285       8         13752366         13752374     2
   285      24         13752366         13752374     2
   285      40         13752366         13752374     2
   285      56         13752366         13752374     2
   285      15         13752385         13752393     0
   285      31         13752385         13752393     0
   285      47         13752385         13752393     0
   285      63         13752385         13752393     0
   285      15         13752393         13752402     1
   285      31         13752393         13752402     1
   285      47         13752393         13752402     1
   285      63         13752393         13752402     1
   285      15         13752402         13752410     2
   285      31         13752402         13752410     2
   285      47         13752402         13752410     2
   285      63         13752402         13752410     2
   285       6         13752421         13752429     0
   285      22         13752421         13752429     0
   285      38         13752421         13752429     0
   285      54         13752421         13752429     0
   285       6         13752430         13752438     1
   285      22         13752430         13752438     1
   285      38         13752430         13752438     1
   285      54         13752430         13752438     1
   285       6         13752438         13752447     2
   285      22         13752438         13752447     2
   285      38         13752438         13752447     2
   285      54         13752438         13752447     2
   285      13         13752457         13752465     0
   285      29         13752457         13752465     0
   285      45         13752457         13752465     0
   285      61         13752457         13752465     0
   285      13         13752466         13752474     1
   285      29         13752466         13752474     1
   285      45         13752466         13752474     1
   285      61         13752466         13752474     1
   285      13         13752474         13752483     2
   285      29         13752474         13752483     2
   285      45         13752474         13752483     2
   285      61         13752474         13752483     2
   285       4         13752493         13752501     0
   285      20         13752493         13752501     0
   285      36         13752493         13752501     0
   285      52         13752493         13752501     0
   285       4         13752502         13752510     1
   285      20         13752502         13752510     1
   285      36         13752502         13752510     1
   285      52         13752502         13752510     1
   285       4         13752510         13752519     2
   285      20         13752510         13752519     2
   285      36         13752510         13752519     2
   285      52         13752510         13752519     2
   285      11         13752529         13752537     0
   285      27         13752529         13752537     0
   285      43         13752529         13752537     0
   285      59         13752529         13752537     0
   285      11         13752538         13752546     1
   285      27         13752538         13752546     1
   285      43         13752538         13752546     1
   285      59         13752538         13752546     1
   285      11         13752547         13752555     2
   285      27         13752547         13752555     2
   285      43         13752547         13752555     2
   285      59         13752547         13752555     2
   285       2         13752565         13752573     0
   285      18         13752565         13752573     0
   285      34         13752565         13752573     0
   285      50         13752565         13752573     0
   285       2         13752574         13752582     1
   285      18         13752574         13752582     1
   285      34         13752574         13752582     1
   285      50         13752574         13752582     1
   285       2         13752583         13752591     2
   285      18         13752583         13752591     2
   285      34         13752583         13752591     2
   285      50         13752583         13752591     2
   285       9         13752601         13752609     0
   285      25         13752601         13752609     0
   285      41         13752601         13752609     0
   285      57         13752601         13752609     0
   285       9         13752610         13752618     1
   285      25         13752610         13752618     1
   285      41         13752610         13752618     1
   285      57         13752610         13752618     1
   285       9         13752619         13752627     2
   285      25         13752619         13752627     2
   285      41         13752619         13752627     2
   285      57         13752619         13752627     2
   286       0         13752645         13752653     0
   286      16         13752645         13752653     0
   286      32         13752645         13752653     0
   286      48         13752645         13752653     0
   286       0         13752654         13752662     1
   286      16         13752654         13752662     1
   286      32         13752654         13752662     1
   286      48         13752654         13752662     1
   286       0         13752663         13752671     2
   286      16         13752663         13752671     2
   286      32         13752663         13752671     2
   286      48         13752663         13752671     2
   286       7         13752681         13752689     0
   286      23         13752681         13752689     0
   286      39         13752681         13752689     0
   286      55         13752681         13752689     0
   286       7         13752690         13752698     1
   286      23         13752690         13752698     1
   286      39         13752690         13752698     1
   286      55         13752690         13752698     1
   286       7         13752699         13752707     2
   286      23         13752699         13752707     2
   286      39         13752699         13752707     2
   286      55         13752699         13752707     2
   286      14         13752717         13752725     0
   286      30         13752717         13752725     0
   286      46         13752717         13752725     0
   286      62         13752717         13752725     0
   286      14         13752726         13752734     1
   286      30         13752726         13752734     1
   286      46         13752726         13752734     1
   286      62         13752726         13752734     1
   286      14         13752735         13752743     2
   286      30         13752735         13752743     2
   286      46         13752735         13752743     2
   286      62         13752735         13752743     2
   286       5         13752753         13752761     0
   286      21         13752753         13752761     0
   286      37         13752753         13752761     0
   286      53         13752753         13752761     0
   286       5         13752762         13752770     1
   286      21         13752762         13752770     1
   286      37         13752762         13752770     1
   286      53         13752762         13752770     1
   286       5         13752771         13752779     2
   286      21         13752771         13752779     2
   286      37         13752771         13752779     2
   286      53         13752771         13752779     2
   286      12         13752789         13752797     0
   286      28         13752789         13752797     0
   286      44         13752789         13752797     0
   286      60         13752789         13752797     0
   286      12         13752798         13752806     1
   286      28         13752798         13752806     1
   286      44         13752798         13752806     1
   286      60         13752798         13752806     1
   286      12         13752807         13752815     2
   286      28         13752807         13752815     2
   286      44         13752807         13752815     2
   286      60         13752807         13752815     2
   286       3         13752825         13752833     0
   286      19         13752825         13752833     0
   286      35         13752825         13752833     0
   286      51         13752825         13752833     0
   286       3         13752834         13752842     1
   286      19         13752834         13752842     1
   286      35         13752834         13752842     1
   286      51         13752834         13752842     1
   286       3         13752843         13752851     2
   286      19         13752843         13752851     2
   286      35         13752843         13752851     2
   286      51         13752843         13752851     2
   286      10         13752861         13752869     0
   286      26         13752861         13752869     0
   286      42         13752861         13752869     0
   286      58         13752861         13752869     0
   286      10         13752870         13752878     1
   286      26         13752870         13752878     1
   286      42         13752870         13752878     1
   286      58         13752870         13752878     1
   286      10         13752879         13752887     2
   286      26         13752879         13752887     2
   286      42         13752879         13752887     2
   286      58         13752879         13752887     2
   286       1         13752897         13752905     0
   286      17         13752897         13752905     0
   286      33         13752897         13752905     0
   286      49         13752897         13752905     0
   286       1         13752906         13752914     1
   286      17         13752906         13752914     1
   286      33         13752906         13752914     1
   286      49         13752906         13752914     1
   286       1         13752915         13752923     2
   286      17         13752915         13752923     2
   286      33         13752915         13752923     2
   286      49         13752915         13752923     2
   286       8         13752933         13752942     0
   286      24         13752933         13752942     0
   286      40         13752933         13752942     0
   286      56         13752933         13752942     0
   286       8         13752942         13752950     1
   286      24         13752942         13752950     1
   286      40         13752942         13752950     1
   286      56         13752942         13752950     1
   286       8         13752951         13752959     2
   286      24         13752951         13752959     2
   286      40         13752951         13752959     2
   286      56         13752951         13752959     2
   286      15         13752969         13752978     0
   286      31         13752969         13752978     0
   286      47         13752969         13752978     0
   286      63         13752969         13752978     0
   286      15         13752978         13752986     1
   286      31         13752978         13752986     1
   286      47         13752978         13752986     1
   286      63         13752978         13752986     1
   286      15         13752987         13752995     2
   286      31         13752987         13752995     2
   286      47         13752987         13752995     2
   286      63         13752987         13752995     2
   286       6         13753005         13753014     0
   286      22         13753005         13753014     0
   286      38         13753005         13753014     0
   286      54         13753005         13753014     0
   286       6         13753014         13753022     1
   286      22         13753014         13753022     1
   286      38         13753014         13753022     1
   286      54         13753014         13753022     1
   286       6         13753023         13753031     2
   286      22         13753023         13753031     2
   286      38         13753023         13753031     2
   286      54         13753023         13753031     2
   286      13         13753042         13753050     0
   286      29         13753042         13753050     0
   286      45         13753042         13753050     0
   286      61         13753042         13753050     0
   286      13         13753050         13753059     1
   286      29         13753050         13753059     1
   286      45         13753050         13753059     1
   286      61         13753050         13753059     1
   286      13         13753059         13753067     2
   286      29         13753059         13753067     2
   286      45         13753059         13753067     2
   286      61         13753059         13753067     2
   286       4         13753078         13753086     0
   286      20         13753078         13753086     0
   286      36         13753078         13753086     0
   286      52         13753078         13753086     0
   286       4         13753086         13753095     1
   286      20         13753086         13753095     1
   286      36         13753086         13753095     1
   286      52         13753086         13753095     1
   286       4         13753095         13753103     2
   286      20         13753095         13753103     2
   286      36         13753095         13753103     2
   286      52         13753095         13753103     2
   286      11         13753114         13753122     0
   286      27         13753114         13753122     0
   286      43         13753114         13753122     0
   286      59         13753114         13753122     0
   286      11         13753122         13753131     1
   286      27         13753122         13753131     1
   286      43         13753122         13753131     1
   286      59         13753122         13753131     1
   286      11         13753131         13753139     2
   286      27         13753131         13753139     2
